filename,pop,species,author,class,num_individuals,gene_diversity,allelic_richness,allelic_richness_rbysp,global_fst,Ne,Ne_para_lower,Ne_para_upper,PA_bin,PA_dist_neg,PA_count_10km,PA_count_50km,PA_count_100km,PA_count_150km,n_pops,PA_prop,WDPA_PI,AREA_KM,year,IUCN_CA_num,length_cm,lon,lat,total_alleles,pa_allele_count,prop_alleles_inPA
Dolby13_Actinopterygii_FundulusParvipinnis.str,Dolby13_CAR,Fundulus_parvipinnis,Dolby,Actinopterygii,14,0.421811224,3.191233545,2.301240334,0.35551823,NA,32,NA,0,25588.44182,0,16,57,91,23,0.086956522,NA,NA,NA,NA,10.80000019,-119.5,34.4,246,81,0.329268293
Dolby13_Actinopterygii_FundulusParvipinnis.str,Dolby13_CUA,Fundulus_parvipinnis,Dolby,Actinopterygii,12,0.591752755,4.400689725,2.931111871,0.08955071,NA,25.5,NA,0,132662.1599,3,21,41,55,23,0.086956522,NA,NA,NA,NA,10.80000019,-113,26.5,246,81,0.329268293
Dolby13_Actinopterygii_FundulusParvipinnis.str,Dolby13_GNG,Fundulus_parvipinnis,Dolby,Actinopterygii,6,0.483333333,3.904545455,2.638131313,0.223156482,NA,63.3,NA,0,1818.763433,7,64,134,207,23,0.086956522,NA,NA,NA,NA,10.80000019,-114.4,27.9,246,81,0.329268293
Dolby13_Actinopterygii_FundulusParvipinnis.str,Dolby13_MAN,Fundulus_parvipinnis,Dolby,Actinopterygii,6,0.471527778,3.709848485,2.555429293,0.242131108,NA,7.8,NA,1,-204.3877139,0,16,57,91,23,0.086956522,555624304,12257.35712,2016,1,10.80000019,-114.1,28.3,246,81,0.329268293
Dolby13_Actinopterygii_FundulusParvipinnis.str,Dolby13_MOR,Fundulus_parvipinnis,Dolby,Actinopterygii,12,0.374427514,2.714004298,2.068475475,0.424171744,NA,14.2,NA,0,10348.91736,3,8,18,22,23,0.086956522,NA,NA,NA,NA,10.80000019,-120.9,35.4,246,81,0.329268293
Dolby13_Actinopterygii_FundulusParvipinnis.str,Dolby13_OJO,Fundulus_parvipinnis,Dolby,Actinopterygii,6,0.4875,3.987878788,2.669760101,0.216459555,109.9,4.2,NA,0,14422.99069,0,0,15,53,23,0.086956522,NA,NA,NA,NA,10.80000019,-114.3,27.8,246,81,0.329268293
Dolby13_Actinopterygii_FundulusParvipinnis.str,Dolby13_PPJ,Fundulus_parvipinnis,Dolby,Actinopterygii,6,0.520326389,4.306060606,2.820463564,0.158477987,NA,56.1,NA,0,6778.604256,0,3,6,9,23,0.086956522,NA,NA,NA,NA,10.80000019,-112,24.8,246,81,0.329268293
Dolby13_Actinopterygii_FundulusParvipinnis.str,Dolby13_PSQ,Fundulus_parvipinnis,Dolby,Actinopterygii,6,0.438138889,3.538636364,2.458279221,0.286330825,NA,29.7,NA,0,5378.79713,0,2,21,46,23,0.086956522,NA,NA,NA,NA,10.80000019,-117.3,32.9,246,81,0.329268293
Dolby13_Actinopterygii_FundulusParvipinnis.str,Dolby13_QTN,Fundulus_parvipinnis,Dolby,Actinopterygii,6,0.408333333,3.381818182,2.363636364,0.343701165,8,1.9,NA,0,3976.120191,1,24,57,124,23,0.086956522,NA,NA,NA,NA,10.80000019,-116.1,30.4,246,81,0.329268293
Dolby21_Actinopterygii_FundulusParvipinnis.str,Dolby21_ALA,Fundulus_parvipinnis,Dolby,Actinopterygii,6,0.429138889,3.126515152,2.331818182,0.165065174,NA,19.8,NA,0,14683.69434,2,13,35,46,23,0.086956522,NA,NA,NA,NA,10.80000019,-118.1,33.7,202,81,0.400990099
Dolby21_Actinopterygii_FundulusParvipinnis.str,Dolby21_ANB,Fundulus_parvipinnis,Dolby,Actinopterygii,5,0.455,3.65,2.579761905,0.098706178,NA,34.6,NA,0,14278.45458,0,0,0,0,23,0.086956522,NA,NA,NA,NA,10.80000019,-118.1,33.7,202,81,0.400990099
Dolby21_Actinopterygii_FundulusParvipinnis.str,Dolby21_BAN,Fundulus_parvipinnis,Dolby,Actinopterygii,12,0.478541093,3.643179451,2.537737377,0.109466159,34.1,11.9,NA,0,10173.58356,2,14,54,88,23,0.086956522,NA,NA,NA,NA,10.80000019,-116.6,31.8,202,81,0.400990099
Dolby21_Actinopterygii_FundulusParvipinnis.str,Dolby21_CAR,Fundulus_parvipinnis,Dolby,Actinopterygii,14,0.421811224,3.191233545,2.301240334,0.220152101,NA,32,NA,0,25610.97901,4,9,22,46,23,0.086956522,NA,NA,NA,NA,10.80000019,-119.5,34.4,202,81,0.400990099
Dolby21_Actinopterygii_FundulusParvipinnis.str,Dolby21_GNG,Fundulus_parvipinnis,Dolby,Actinopterygii,6,0.483333333,3.904545455,2.638131313,0.059989261,NA,63.3,NA,0,7179.608139,0,6,11,20,23,0.086956522,NA,NA,NA,NA,10.80000019,-114.1,28,202,81,0.400990099
Dolby21_Actinopterygii_FundulusParvipinnis.str,Dolby21_MAN,Fundulus_parvipinnis,Dolby,Actinopterygii,6,0.471527778,3.709848485,2.555429293,0.082949293,NA,7.8,NA,1,-1113.317438,0,16,57,91,23,0.086956522,555624304,12257.35712,2016,1,10.80000019,-114.1,28.2,202,81,0.400990099
Dolby21_Actinopterygii_FundulusParvipinnis.str,Dolby21_MOR,Fundulus_parvipinnis,Dolby,Actinopterygii,12,0.374427514,2.714004298,2.068475475,0.303225512,NA,14.2,NA,0,9913.999086,2,5,5,11,23,0.086956522,NA,NA,NA,NA,10.80000019,-120.9,35.3,202,81,0.400990099
Dolby21_Actinopterygii_FundulusParvipinnis.str,Dolby21_OJO,Fundulus_parvipinnis,Dolby,Actinopterygii,6,0.4875,3.987878788,2.669760101,0.05188572,109.9,4.2,NA,0,16789.62465,0,18,42,54,23,0.086956522,NA,NA,NA,NA,10.80000019,-114.2,27.8,202,81,0.400990099
Dolby21_Actinopterygii_FundulusParvipinnis.str,Dolby21_PSQ,Fundulus_parvipinnis,Dolby,Actinopterygii,6,0.438138889,3.538636364,2.458279221,0.136432663,NA,29.7,NA,0,6390.367658,0,7,21,56,23,0.086956522,NA,NA,NA,NA,10.80000019,-117.4,32.9,202,81,0.400990099
Dolby21_Actinopterygii_FundulusParvipinnis.str,Dolby21_QTN,Fundulus_parvipinnis,Dolby,Actinopterygii,6,0.408333333,3.381818182,2.363636364,0.205852996,8,1.9,NA,0,5485.493752,7,33,121,203,23,0.086956522,NA,NA,NA,NA,10.80000019,-116,30.4,202,81,0.400990099
Dolby22_Actinopterygii_GillichthysMirabilis.str,Dolby22_BAN,Gillichthys_mirabilis,Dolby,Actinopterygii,10,0.35875,2.485482204,2.084873259,-0.040550128,NA,14.7,NA,0,10173.58356,0,0,0,0,29,0.172413793,NA,NA,NA,NA,21,-116.6,31.8,79,0,0
Dolby22_Actinopterygii_GillichthysMirabilis.str,Dolby22_BNA,Gillichthys_mirabilis,Dolby,Actinopterygii,10,0.2871875,2.127169415,1.840913635,0.167016056,NA,9.1,NA,0,21400.17041,0,1,1,4,29,0.172413793,NA,NA,NA,NA,21,-118.5,33.9,79,0,0
Dolby22_Actinopterygii_GillichthysMirabilis.str,Dolby22_DEV,Gillichthys_mirabilis,Dolby,Actinopterygii,10,0.288125,1.854105212,1.723737423,0.164296848,3.2,1.4,38,0,2399.457371,0,0,0,10,29,0.172413793,NA,NA,NA,NA,21,-119.9,34.4,79,0,0
Dolby22_Actinopterygii_GillichthysMirabilis.str,Dolby22_FAM,Gillichthys_mirabilis,Dolby,Actinopterygii,12,0.40234375,1.965674077,1.746340616,0.041687044,NA,NA,NA,0,5140.984246,0,0,2,4,29,0.172413793,NA,NA,NA,NA,21,-117.3,32.8,79,0,0
Dolby22_Actinopterygii_GillichthysMirabilis.str,Dolby22_GNG,Gillichthys_mirabilis,Dolby,Actinopterygii,10,0.3846875,2.764467392,2.266644092,-0.11578154,94.7,10.4,NA,0,7179.608139,0,1,1,2,29,0.172413793,NA,NA,NA,NA,21,-114.1,28,79,0,0
Dolby22_Actinopterygii_GillichthysMirabilis.str,Dolby22_HID,Gillichthys_mirabilis,Dolby,Actinopterygii,10,0.14125,1.437953639,1.361251935,0.590306047,5.8,0.8,NA,0,26378.48362,0,1,2,4,29,0.172413793,NA,NA,NA,NA,21,-117.5,33.3,79,0,0
Dolby22_Actinopterygii_GillichthysMirabilis.str,Dolby22_MOR,Gillichthys_mirabilis,Dolby,Actinopterygii,9,0.216049383,1.739863282,1.576421434,0.369665154,NA,10.3,NA,0,9913.999086,0,1,1,6,29,0.172413793,NA,NA,NA,NA,21,-120.9,35.3,79,0,0
Dolby22_Actinopterygii_GillichthysMirabilis.str,Dolby22_QTN,Gillichthys_mirabilis,Dolby,Actinopterygii,12,0.354166667,2.267972858,1.982987979,-0.018323561,NA,11.7,NA,0,5485.493752,0,1,3,7,29,0.172413793,NA,NA,NA,NA,21,-116,30.4,79,0,0
Dolby22_Actinopterygii_GillichthysMirabilis.str,Dolby22_USB,Gillichthys_mirabilis,Dolby,Actinopterygii,10,0.273125,1.811789265,1.696858875,0.207804171,NA,6.5,NA,0,1847.748906,0,1,1,6,29,0.172413793,NA,NA,NA,NA,21,-119.8,34.4,79,0,0
Dolby23_Actinopterygii_QuietulayCauda.str,Dolby23_ALA,Quietula_y-cauda,Dolby,Actinopterygii,5,0.521176471,4.352941176,2.649626517,-0.006981261,NA,10.5,NA,0,14683.69434,0,3,3,8,28,0.107142857,NA,NA,NA,NA,7,-118.1,33.7,135,74,0.548148148
Dolby23_Actinopterygii_QuietulayCauda.str,Dolby23_GOL,Quietula_y-cauda,Dolby,Actinopterygii,7,0.388955582,2.591232297,2.08609038,0.274883972,37,3,NA,0,1261.131589,0,3,5,9,28,0.107142857,NA,NA,NA,NA,7,-119.8,34.4,135,74,0.548148148
Dolby23_Actinopterygii_QuietulayCauda.str,Dolby23_MAN,Quietula_y-cauda,Dolby,Actinopterygii,6,0.619321895,6.478609626,3.112023597,-0.19862803,NA,6.8,NA,1,-1113.317438,0,0,0,0,28,0.107142857,555624304,12257.35712,2016,1,7,-114.1,28.2,135,74,0.548148148
Dolby23_Actinopterygii_QuietulayCauda.str,Dolby23_MOR,Quietula_y-cauda,Dolby,Actinopterygii,5,0.315294118,2.235294118,1.841036415,0.393548364,NA,3,NA,0,9913.999086,0,0,1,5,28,0.107142857,NA,NA,NA,NA,7,-120.9,35.3,135,74,0.548148148
Dolby23_Actinopterygii_QuietulayCauda.str,Dolby23_MRG,Quietula_y-cauda,Dolby,Actinopterygii,5,0.505882353,3.470588235,2.580065359,0.026961928,NA,11.2,NA,0,20650.92867,1,1,2,3,28,0.107142857,NA,NA,NA,NA,7,-117.5,33.2,135,74,0.548148148
Dolby23_Actinopterygii_QuietulayCauda.str,Dolby23_QTN,Quietula_y-cauda,Dolby,Actinopterygii,8,0.529595588,3.540790092,2.586183833,0.01847613,23.4,6,NA,0,5485.493752,0,4,5,9,28,0.107142857,NA,NA,NA,NA,7,-116,30.4,135,74,0.548148148
Drevecky_Actinopterygii_GasterosteusAculeatus.str,Drevecky_JimA,Gasterosteus_aculeatus,Drevecky,Actinopteryggi,48,0.862557183,6.442403231,9.671408518,0.006031589,NA,84.7,NA,0,86814.02301,0,1,4,12,14,0,NA,NA,NA,NA,11,-150.6,61.1,223,0,0
Drevecky_Actinopterygii_GasterosteusAculeatus.str,Drevecky_MudA,Gasterosteus_aculeatus,Drevecky,Actinopteryggi,48,0.834743448,6.014027394,8.885984525,0.036410489,NA,64.2,NA,0,86814.02301,1,2,5,21,14,0,NA,NA,NA,NA,11,-150.6,61.1,223,0,0
Drevecky_Actinopterygii_GasterosteusAculeatus.str,Drevecky_RS,Gasterosteus_aculeatus,Drevecky,Actinopteryggi,48,0.872567259,6.67529651,10.20751961,-0.005658617,215.3,46.3,NA,0,86814.02301,0,16,20,56,14,0,NA,NA,NA,NA,11,-150.6,61.1,223,0,0
Gainsford1_Actinopterygii_AmphiprionChrysopterus.str,Gainsford1_KimbeBay,Amphiprion_chrysopterus,Gainsford,Actinopteryggi,46,0.602875974,4.50177287,9.334005511,NA,30.2,9.1,NA,0,420583.6603,1,8,17,23,1,0,NA,NA,NA,NA,17,150.2,-5.4,86,0,0
Gainsford2_Actinopterygii_AmphiprionSandaracinos.str,Gainsford2_KimbeBay,Amphiprion_sandaracinos,Gainsford,Actinopteryggi,160,0.304450017,2.486451739,6.193962605,NA,61.4,11.1,NA,0,420583.6603,0,0,5,11,1,0,NA,NA,NA,NA,14,150.2,-5.4,59,0,0
Gustafson_Actinopterygii_OncorhynchusNerka.str,Gustafson_Okanogan,Oncorhynchus_nerka,Gustafson,Actinopteryggi,96,0.701831326,4.278726415,7.205770006,0.038985811,NA,514.3,NA,0,70940.96558,0,15,52,89,10,0,NA,NA,NA,NA,84,-124.9,46.3,138,0,0
Gustafson_Actinopterygii_OncorhynchusNerka.str,Gustafson_Redfish,Oncorhynchus_nerka,Gustafson,Actinopteryggi,48,0.49829495,2.703921299,3.538288716,0.313979596,16.7,10.7,26.8,0,70940.96558,1,1,1,1,10,0,NA,NA,NA,NA,84,-124.9,46.3,138,0,0
Gustafson_Actinopterygii_OncorhynchusNerka.str,Gustafson_Wenatchee,Oncorhynchus_nerka,Gustafson,Actinopteryggi,96,0.712384826,4.409234915,7.284377095,0.024543196,166.5,85.9,698.4,0,70940.96558,0,4,15,38,10,0,NA,NA,NA,NA,84,-124.9,46.3,138,0,0
Harrison1_Actinopterygii_PlectropomusLeopardus.str,Harrison1_CPErskine,Plectropomus_leopardus,Harrison,Actinopterygii,75,0.744929143,5.176692834,4.201169707,0.008822105,98.8,75.1,138.4,1,-1720.058871,0,0,0,0,8,1,2571,349366.2594,1981,2,120,151.8,-23.5,431,431,1
Harrison1_Actinopterygii_PlectropomusLeopardus.str,Harrison1_CPPolmaise,Plectropomus_leopardus,Harrison,Actinopterygii,100,0.751125931,5.229928276,4.234134024,0.002158656,110.7,84.4,154,1,-3125.00161,0,0,0,0,8,1,2571,349366.2594,1981,2,120,151.7,-23.6,431,431,1
Harrison1_Actinopterygii_PlectropomusLeopardus.str,Harrison1_CPTryon,Plectropomus_leopardus,Harrison,Actinopterygii,100,0.75288322,5.255160997,4.255276633,-0.000137967,144.9,109.6,205.4,1,-1094.017051,0,0,0,0,8,1,2571,349366.2594,1981,2,120,151.8,-23.2,431,431,1
Harrison1_Actinopterygii_PlectropomusLeopardus.str,Harrison1_PIMiddlePercy,Plectropomus_leopardus,Harrison,Actinopterygii,7,0.704637188,5.091268731,4.163181818,-0.004029054,663.7,20.2,NA,1,-73.2928084,0,0,0,0,8,1,2571,349366.2594,1981,6,120,150.3,-21.7,431,431,1
Harrison1_Actinopterygii_PlectropomusLeopardus.str,Harrison1_PISouthPercy,Plectropomus_leopardus,Harrison,Actinopterygii,64,0.748601755,5.184785798,4.212224993,0.00273809,179,114.9,364.5,1,-55844.82487,0,0,0,0,8,1,2571,349366.2594,1981,NA,120,150.4,-21.7,431,431,1
Harrison2_Actinopterygii_PlectropomusMaculatus.str,Harrison2_CBPolmaise,Plectropomus_maculatus,Harrison,Actinopterygii,100,0.786713995,5.334862465,12.8791014,0.002465563,115.3,89.8,155.3,1,-3125.00161,0,0,0,0,7,1,2571,349366.2594,1981,2,125,151.7,-23.6,458,458,1
Harrison2_Actinopterygii_PlectropomusMaculatus.str,Harrison2_KIClamBay,Plectropomus_maculatus,Harrison,Actinopterygii,100,0.790104418,5.420782593,13.06690511,-0.001813384,170.1,124.2,256.9,1,-368.343449,0,0,0,0,7,1,2571,349366.2594,1981,2,125,151,-23.2,458,458,1
Harrison2_Actinopterygii_PlectropomusMaculatus.str,Harrison2_KIHalfwayIs,Plectropomus_maculatus,Harrison,Actinopterygii,100,0.792503707,5.430040543,12.99643465,-0.004847289,170,126,250.2,1,-78.53578904,0,0,0,0,7,1,2571,349366.2594,1981,6,125,151,-23.2,458,458,1
Harrison2_Actinopterygii_PlectropomusMaculatus.str,Harrison2_PISouthPercy,Plectropomus_maculatus,Harrison,Actinopterygii,100,0.785498355,5.370141985,12.89274159,0.004048576,142.9,106,208.9,1,-195.225617,0,0,0,0,7,1,2571,349366.2594,1981,6,125,150.3,-21.7,458,458,1
Hasselman_Actinopterygii_AlosaSapidissima.str,Hasselman_ConnecticutConnecticutRiver,Alosa_sapidissima,Hasselman,Actinopteryggi,100,0.787649101,5.203940705,5.695396046,-0.003612084,372.1,154.5,NA,1,-2769.067243,0,0,0,4,33,0.090909091,95312,64.809787,1994,NA,76,-72.3,41.3,280,195,0.696428571
Hasselman_Actinopterygii_AlosaSapidissima.str,Hasselman_FloridaStJohns,Alosa_sapidissima,Hasselman,Actinopteryggi,191,0.760751739,4.96535269,5.43822098,0.033111994,NA,NA,NA,0,28833.74254,0,0,2,3,33,0.090909091,NA,NA,NA,NA,76,-81.3,30.4,280,195,0.696428571
Hasselman_Actinopterygii_AlosaSapidissima.str,Hasselman_GeorgiaAltamahaRiver,Alosa_sapidissima,Hasselman,Actinopteryggi,163,0.789659487,5.390159268,5.948795551,-0.004452961,NA,631.9,NA,0,17142.50933,0,0,2,4,33,0.090909091,NA,NA,NA,NA,76,-81.1,31.3,280,195,0.696428571
Hasselman_Actinopterygii_AlosaSapidissima.str,Hasselman_GeorgiaSavannahRiver,Alosa_sapidissima,Hasselman,Actinopteryggi,39,0.779970797,5.340349259,5.880331268,-0.002102976,NA,158.2,NA,0,22836.01598,0,1,2,3,33,0.090909091,NA,NA,NA,NA,76,-80.7,32,280,195,0.696428571
Hasselman_Actinopterygii_AlosaSapidissima.str,Hasselman_MarylandNanticokeRiver,Alosa_sapidissima,Hasselman,Actinopteryggi,12,0.754861199,5.272998862,5.802237073,-0.001125038,NA,37.8,NA,0,98147.2924,0,1,2,10,33,0.090909091,NA,NA,NA,NA,76,-76,38.2,280,195,0.696428571
Hasselman_Actinopterygii_AlosaSapidissima.str,Hasselman_MarylandPatuxentRiver,Alosa_sapidissima,Hasselman,Actinopteryggi,61,0.770022649,5.181471071,5.685007559,0.015103005,132.1,65.3,905.6,0,86754.79905,0,1,3,3,33,0.090909091,NA,NA,NA,NA,76,-76.4,38.3,280,195,0.696428571
Hasselman_Actinopterygii_AlosaSapidissima.str,Hasselman_MarylandPotomacRiver,Alosa_sapidissima,Hasselman,Actinopteryggi,116,0.779502933,5.225108889,5.750025218,0.007171356,360.6,139.6,NA,0,77355.22422,8,10,10,10,33,0.090909091,NA,NA,NA,NA,76,-76.2,38,280,195,0.696428571
Hasselman_Actinopterygii_AlosaSapidissima.str,Hasselman_MarylandSusquehannaRiver,Alosa_sapidissima,Hasselman,Actinopteryggi,53,0.777903363,5.170726658,5.664001551,0.004042016,NA,249.8,NA,0,78222.7636,8,10,10,10,33,0.090909091,NA,NA,NA,NA,76,-76.4,38.4,280,195,0.696428571
Hasselman_Actinopterygii_AlosaSapidissima.str,Hasselman_MassachusettsMerrimackRiver,Alosa_sapidissima,Hasselman,Actinopteryggi,88,0.770717458,5.003456841,5.459042923,0.017063172,162.9,89.3,539.7,0,14753.99947,5,10,10,10,33,0.090909091,NA,NA,NA,NA,76,-70.8,42.8,280,195,0.696428571
Hasselman_Actinopterygii_AlosaSapidissima.str,Hasselman_NewBrunswickMiramichiRiver,Alosa_sapidissima,Hasselman,Actinopteryggi,399,0.690826263,4.309298491,4.667790284,0.123128904,2058.5,616.9,NA,1,-3061.363492,8,10,10,10,33,0.090909091,555651730,1461.283121,1986,NA,76,-65.2,47.1,280,195,0.696428571
Hasselman_Actinopterygii_AlosaSapidissima.str,Hasselman_NewBrunswickSaintJohnRiver,Alosa_sapidissima,Hasselman,Actinopteryggi,448,0.731995703,4.486392529,4.856285692,0.071045655,1967.9,713.1,NA,0,77136.87825,0,0,2,3,33,0.090909091,NA,NA,NA,NA,76,-66,45.1,280,195,0.696428571
Hasselman_Actinopterygii_AlosaSapidissima.str,Hasselman_NewYorkHudsonRiver,Alosa_sapidissima,Hasselman,Actinopteryggi,99,0.770350464,5.122682217,5.624291964,0.018361031,NA,629,NA,0,20263.52492,8,10,10,10,33,0.090909091,NA,NA,NA,NA,76,-73.8,40.5,280,195,0.696428571
Hasselman_Actinopterygii_AlosaSapidissima.str,Hasselman_NorthCarolina_CapeFearRiver,Alosa_sapidissima,Hasselman,Actinopteryggi,191,0.778901293,5.202097612,5.71596278,0.009883881,993.7,311.3,NA,0,84872.1376,1,4,7,7,33,0.090909091,NA,NA,NA,NA,76,-77.9,33.9,280,195,0.696428571
Hasselman_Actinopterygii_AlosaSapidissima.str,Hasselman_NorthCarolina_NeuseRiver,Alosa_sapidissima,Hasselman,Actinopteryggi,47,0.780492221,5.330723359,5.855255337,-0.000211307,101,55.7,325.9,0,29320.95625,8,10,10,10,33,0.090909091,NA,NA,NA,NA,76,-76.4,35.2,280,195,0.696428571
Hasselman_Actinopterygii_AlosaSapidissima.str,Hasselman_NorthCarolina_RoanokeRiver,Alosa_sapidissima,Hasselman,Actinopteryggi,49,0.788895277,5.429292148,5.982490034,-0.01051595,NA,200.6,NA,0,105360.3882,0,1,2,3,33,0.090909091,NA,NA,NA,NA,76,-76.7,36,280,195,0.696428571
Hasselman_Actinopterygii_AlosaSapidissima.str,Hasselman_NorthCarolina_TarRiver,Alosa_sapidissima,Hasselman,Actinopteryggi,98,0.774790337,5.239455293,5.768926551,0.012479295,961.9,188.5,NA,0,15435.63252,0,0,2,2,33,0.090909091,NA,NA,NA,NA,76,-76.2,35.2,280,195,0.696428571
Hasselman_Actinopterygii_AlosaSapidissima.str,Hasselman_NovaScotiaAnnapolisRiver,Alosa_sapidissima,Hasselman,Actinopteryggi,105,0.718568978,4.399309878,4.72855383,0.084425901,428.9,167.2,NA,0,67396.44033,0,0,1,4,33,0.090909091,NA,NA,NA,NA,76,-65.8,44.7,280,195,0.696428571
Hasselman_Actinopterygii_AlosaSapidissima.str,Hasselman_NovaScotiaAnnisRiver,Alosa_sapidissima,Hasselman,Actinopteryggi,17,0.701733847,4.645025113,5.065097882,0.083450828,NA,44,NA,0,7732.866857,0,1,3,4,33,0.090909091,NA,NA,NA,NA,76,-66,43.7,280,195,0.696428571
Hasselman_Actinopterygii_AlosaSapidissima.str,Hasselman_NovaScotiaGaspereauRiver,Alosa_sapidissima,Hasselman,Actinopteryggi,119,0.733973658,4.543783129,4.894077643,0.065615589,408.6,189.5,NA,0,41479.41116,0,1,2,4,33,0.090909091,NA,NA,NA,NA,76,-64.3,45.2,280,195,0.696428571
Hasselman_Actinopterygii_AlosaSapidissima.str,Hasselman_NovaScotiaKennetcookRiver,Alosa_sapidissima,Hasselman,Actinopteryggi,50,0.713428788,4.366261589,4.689015918,0.086090534,58.1,38,104.8,0,47799.01966,0,1,2,4,33,0.090909091,NA,NA,NA,NA,76,-64.2,45.1,280,195,0.696428571
Hasselman_Actinopterygii_AlosaSapidissima.str,Hasselman_NovaScotiaLaHaveRiver,Alosa_sapidissima,Hasselman,Actinopteryggi,68,0.731626079,4.448815558,4.806410315,0.06558165,253.2,96.1,NA,0,24315.51079,0,1,3,3,33,0.090909091,NA,NA,NA,NA,76,-64.3,44.3,280,195,0.696428571
Hasselman_Actinopterygii_AlosaSapidissima.str,Hasselman_NovaScotiaMusquodoboitRiver,Alosa_sapidissima,Hasselman,Actinopteryggi,43,0.74044754,4.585029121,4.964074965,0.050203272,93.2,48.9,380.8,0,3847.750382,0,0,1,8,33,0.090909091,NA,NA,NA,NA,76,-63.1,44.7,280,195,0.696428571
Hasselman_Actinopterygii_AlosaSapidissima.str,Hasselman_NovaScotiaRiverHebert,Alosa_sapidissima,Hasselman,Actinopteryggi,45,0.673957863,4.034321183,4.327997853,0.135974357,281,82.7,NA,0,5546.796828,8,10,10,10,33,0.090909091,NA,NA,NA,NA,76,-64.5,45.7,280,195,0.696428571
Hasselman_Actinopterygii_AlosaSapidissima.str,Hasselman_NovaScotiaRiverPhillip,Alosa_sapidissima,Hasselman,Actinopteryggi,86,0.727265077,4.511629829,4.884104935,0.072583048,105.2,68.1,195.6,1,-1358.461813,8,10,10,10,33,0.090909091,555651738,2850.491876,2005,NA,76,-63.7,45.9,280,195,0.696428571
Hasselman_Actinopterygii_AlosaSapidissima.str,Hasselman_NovaScotiaShubenacadieRiver,Alosa_sapidissima,Hasselman,Actinopteryggi,757,0.738769803,4.569374523,4.937016491,0.062944314,17953.9,2091.9,NA,0,55543.22288,8,10,10,10,33,0.090909091,NA,NA,NA,NA,76,-65.3,45.3,280,195,0.696428571
Hasselman_Actinopterygii_AlosaSapidissima.str,Hasselman_PennsylvanniaDelawareRiver,Alosa_sapidissima,Hasselman,Actinopteryggi,25,0.784738906,5.358442702,5.886303845,-0.015617893,124.4,41,NA,0,50758.91143,7,10,10,10,33,0.090909091,NA,NA,NA,NA,76,-75.2,39.1,280,195,0.696428571
Hasselman_Actinopterygii_AlosaSapidissima.str,Hasselman_QuebecStLawrence,Alosa_sapidissima,Hasselman,Actinopteryggi,328,0.636689504,3.834810798,4.111828231,0.191610596,1185.9,442.1,NA,0,4992.784045,8,10,10,10,33,0.090909091,NA,NA,NA,NA,76,-66.7,49.2,280,195,0.696428571
Hasselman_Actinopterygii_AlosaSapidissima.str,Hasselman_SouthCarolinaCooperRiver,Alosa_sapidissima,Hasselman,Actinopteryggi,91,0.776085168,5.238330643,5.760687095,0.010277239,NA,416.3,NA,0,20727.06425,0,0,2,8,33,0.090909091,NA,NA,NA,NA,76,-79.8,32.7,280,195,0.696428571
Hasselman_Actinopterygii_AlosaSapidissima.str,Hasselman_SouthCarolinaEdistoRiver,Alosa_sapidissima,Hasselman,Actinopteryggi,95,0.783924952,5.324356497,5.86873935,0.00035568,1429.3,192,NA,0,40993.13384,0,0,2,4,33,0.090909091,NA,NA,NA,NA,76,-80,32.2,280,195,0.696428571
Hasselman_Actinopterygii_AlosaSapidissima.str,Hasselman_SouthCarolinaWaccamawRiver,Alosa_sapidissima,Hasselman,Actinopteryggi,100,0.781937345,5.274865423,5.80586514,0.00369435,NA,299.9,NA,0,11876.94997,0,1,3,4,33,0.090909091,NA,NA,NA,NA,76,-79.1,33.2,280,195,0.696428571
Hasselman_Actinopterygii_AlosaSapidissima.str,Hasselman_Virginia_JamesRiver,Alosa_sapidissima,Hasselman,Actinopteryggi,92,0.787800762,5.295218886,5.822669819,-0.004634355,NA,294.1,NA,0,30625.09243,8,10,10,10,33,0.090909091,NA,NA,NA,NA,76,-76.2,37,280,195,0.696428571
Hasselman_Actinopterygii_AlosaSapidissima.str,Hasselman_Virginia_RappahannockRiver,Alosa_sapidissima,Hasselman,Actinopteryggi,82,0.780733633,5.210993925,5.716765605,0.003454177,314.8,110.5,NA,0,33820.32097,0,0,3,4,33,0.090909091,NA,NA,NA,NA,76,-76.2,37.5,280,195,0.696428571
Hasselman_Actinopterygii_AlosaSapidissima.str,Hasselman_Virginia_YorkRiver,Alosa_sapidissima,Hasselman,Actinopteryggi,97,0.783032507,5.246777695,5.767556215,0.002040645,NA,839.9,NA,0,17.13967843,0,0,2,4,33,0.090909091,NA,NA,NA,NA,76,-76.4,37.2,280,195,0.696428571
Hauser_Actinopterygii_OncorhynchusNerka.str,Hauser_BristolBay,Oncorhynchus_nerka,Hauser,Actinopteryggi,728,0.849088415,5.847058422,10.3511938,NA,81.8,70,95.2,0,143641.4787,0,2,6,12,10,0,NA,NA,NA,NA,84,-158.4,58.5,203,0,0
Henriques1_Actinopterygii_MerlucciusCapensis.str,Henriques1_NN,Merluccius_capensis,Henriques,Actinopteryggi,201,0.605170859,4.365881568,9.558316265,0.041812628,1319.1,206.8,NA,0,450023.1646,0,11,50,88,9,0,NA,NA,NA,NA,140,12.4,-21.1,177,0,0
